Row No,Order ID,Invoice Date,Delivery Date,Client Name,Client Category,Credit Period,Credit End Date,Payment Receipt Date
283,SRI-2012-104845,2012-07-04,2012-07-09,Customer359,P3,45,2012-08-23,2012-08-22
284,SRI-2012-104846,2012-07-05,2012-07-12,Customer363,P4,60,2012-09-10,2012-09-14
285,IND-2012-104847,2012-07-05,2012-07-09,Customer101,P1,15,2012-07-24,2012-07-19
286,IND-2012-104848,2012-07-05,2012-07-14,Customer308,P3,45,2012-08-28,2012-08-28
287,IND-2012-104849,2012-07-06,2012-07-13,Customer44,P2,30,2012-08-12,2012-08-14
288,IND-2012-104850,2012-07-06,2012-07-13,Customer83,P1,15,2012-07-28,2012-07-25
289,IND-2012-104851,2012-07-06,2012-07-12,Customer151,P4,60,2012-09-10,2012-09-06
290,SRI-2012-104852,2012-07-07,2012-07-13,Customer389,P1,15,2012-07-28,2012-08-02
291,SRI-2012-104853,2012-07-07,2012-07-13,Customer388,P3,45,2012-08-27,2012-08-22
292,IND-2012-104854,2012-07-07,2012-07-13,Customer45,P2,30,2012-08-12,2012-08-17
293,IND-2012-104855,2012-07-08,2012-07-15,Customer324,P2,30,2012-08-14,2012-08-19
294,IND-2012-104856,2012-07-08,2012-07-13,Customer72,P3,45,2012-08-27,2012-08-23
295,IND-2012-104857,2012-07-08,2012-07-15,Customer102,P4,60,2012-09-13,2012-09-16
296,IND-2012-104858,2012-07-09,2012-07-17,Customer78,P3,45,2012-08-31,2012-08-29
297,IND-2012-104859,2012-07-09,2012-07-17,Customer34,P4,60,2012-09-15,2012-09-14
298,IND-2012-104860,2012-07-09,2012-07-12,Customer244,P2,30,2012-08-11,2012-08-14
299,SRI-2012-104861,2012-07-10,2012-07-18,Customer395,P4,60,2012-09-16,2012-09-17
300,IND-2012-104862,2012-07-10,2012-07-18,Customer110,P2,30,2012-08-17,2012-08-15
301,IND-2012-104863,2012-07-10,2012-07-14,Customer338,P2,30,2012-08-13,2012-08-09
302,IND-2012-104864,2012-07-11,2012-07-18,Customer57,P3,45,2012-09-01,2012-09-02
303,IND-2012-104865,2012-07-11,2012-07-20,Customer195,P4,60,2012-09-18,2012-09-20
304,IND-2012-104866,2012-07-11,2012-07-14,Customer198,P4,60,2012-09-12,2012-09-17
305,IND-2012-104867,2012-07-12,2012-07-17,Customer287,P4,60,2012-09-15,2012-09-10
306,IND-2012-104868,2012-07-12,2012-07-21,Customer272,P3,45,2012-09-04,2012-09-05
307,IND-2012-104869,2012-07-12,2012-07-18,Customer277,P2,30,2012-08-17,2012-08-14
308,IND-2012-104870,2012-07-13,2012-07-17,Customer311,P1,15,2012-08-01,2012-08-05
309,IND-2012-104871,2012-07-13,2012-07-18,Customer142,P3,45,2012-09-01,2012-09-03
310,IND-2012-104872,2012-07-13,2012-07-19,Customer130,P4,60,2012-09-17,2012-09-22
311,IND-2012-104873,2012-07-14,2012-07-21,Customer247,P4,60,2012-09-19,2012-09-14
312,IND-2012-104874,2012-07-14,2012-07-21,Customer248,P4,60,2012-09-19,2012-09-21
313,IND-2012-104875,2012-07-14,2012-07-25,Customer121,P2,30,2012-08-24,2012-08-19
314,IND-2012-104876,2012-07-15,2012-07-17,Customer86,P1,15,2012-08-01,2012-07-30
315,IND-2012-104877,2012-07-15,2012-07-21,Customer169,P2,30,2012-08-20,2012-08-23
316,SRI-2012-104878,2012-07-15,2012-07-19,Customer365,P2,30,2012-08-18,2012-08-23
317,IND-2012-104879,2012-07-16,2012-07-21,Customer266,P4,60,2012-09-19,2012-09-16
318,SRI-2012-104880,2012-07-16,2012-07-18,Customer392,P4,60,2012-09-16,2012-09-13
319,SRI-2012-104881,2012-07-16,2012-07-23,Customer349,P2,30,2012-08-22,2012-08-25
320,SRI-2012-104882,2012-07-17,2012-07-26,Customer348,P2,30,2012-08-25,2012-08-27
321,IND-2012-104883,2012-07-17,2012-07-24,Customer126,P3,45,2012-09-07,2012-09-09
322,IND-2012-104884,2012-07-17,2012-07-25,Customer189,P3,45,2012-09-08,2012-09-05
323,IND-2012-104885,2012-07-18,2012-07-22,Customer40,P3,45,2012-09-05,2012-09-10
324,IND-2012-104886,2012-07-18,2012-07-22,Customer138,P3,45,2012-09-05,2012-09-09
325,IND-2012-104887,2012-07-18,2012-07-26,Customer56,P3,45,2012-09-09,2012-09-11
326,IND-2012-104888,2012-07-19,2012-07-23,Customer335,P3,45,2012-09-06,2012-09-11
327,IND-2012-104889,2012-07-19,2012-07-24,Customer172,P3,45,2012-09-07,2012-09-11
328,IND-2012-104890,2012-07-19,2012-07-25,Customer131,P1,15,2012-08-09,2012-08-07
329,IND-2012-104891,2012-07-20,2012-07-22,Customer87,P1,15,2012-08-06,2012-08-06
330,IND-2012-104892,2012-07-20,2012-07-25,Customer102,P4,60,2012-09-23,2012-09-28
331,IND-2012-104893,2012-07-20,2012-07-26,Customer106,P3,45,2012-09-09,2012-09-07
332,IND-2012-104894,2012-07-21,2012-07-26,Customer273,P1,15,2012-08-10,2012-08-15
333,IND-2012-104895,2012-07-21,2012-07-29,Customer255,P3,45,2012-09-12,2012-09-10
334,IND-2012-104896,2012-07-21,2012-07-30,Customer342,P2,30,2012-08-29,2012-08-29
335,IND-2012-104897,2012-07-22,2012-07-29,Customer315,P2,30,2012-08-28,2012-08-23
336,IND-2012-104898,2012-07-22,2012-07-31,Customer123,P1,15,2012-08-15,2012-08-13
337,SRI-2012-104899,2012-07-22,2012-08-02,Customer365,P2,30,2012-09-01,2012-09-01
338,SRI-2012-104900,2012-07-23,2012-07-25,Customer391,P4,60,2012-09-23,2012-09-22
339,IND-2012-104901,2012-07-23,2012-07-30,Customer48,P1,15,2012-08-14,2012-08-18
340,IND-2012-104902,2012-07-23,2012-07-28,Customer210,P1,15,2012-08-12,2012-08-11
341,IND-2012-104903,2012-07-24,2012-07-29,Customer45,P2,30,2012-08-28,2012-09-01
342,SRI-2012-104904,2012-07-24,2012-07-28,Customer348,P2,30,2012-08-27,2012-09-01
343,SRI-2012-104905,2012-07-24,2012-07-28,Customer357,P1,15,2012-08-12,2012-08-11
344,SRI-2012-104906,2012-07-25,2012-08-03,Customer380,P4,60,2012-10-02,2012-09-29
345,SRI-2012-104907,2012-07-25,2012-07-28,Customer390,P2,30,2012-08-27,2012-08-25
346,SRI-2012-104908,2012-07-25,2012-08-02,Customer359,P3,45,2012-09-16,2012-09-18
347,IND-2012-104909,2012-07-26,2012-07-29,Customer300,P2,30,2012-08-28,2012-08-23
348,IND-2012-104910,2012-07-26,2012-07-31,Customer208,P3,45,2012-09-14,2012-09-19
349,IND-2012-104911,2012-07-26,2012-08-03,Customer294,P1,15,2012-08-18,2012-08-17
350,IND-2012-104912,2012-07-27,2012-08-08,Customer37,P2,30,2012-09-07,2012-09-07
351,IND-2012-104913,2012-07-27,2012-08-08,Customer213,P3,45,2012-09-22,2012-09-20
352,IND-2012-104914,2012-07-27,2012-07-30,Customer54,P1,15,2012-08-14,2012-08-10
353,IND-2012-104915,2012-07-28,2012-08-06,Customer11,P4,60,2012-10-05,2012-09-30
354,IND-2012-104916,2012-07-28,2012-08-05,Customer327,P1,15,2012-08-20,2012-08-17
355,SRI-2012-104917,2012-07-28,2012-07-30,Customer364,P2,30,2012-08-29,2012-08-26
356,IND-2012-104918,2012-07-29,2012-08-01,Customer315,P2,30,2012-08-31,2012-08-31
357,IND-2012-104919,2012-07-29,2012-07-31,Customer130,P4,60,2012-09-29,2012-10-01
358,IND-2012-104920,2012-07-29,2012-08-06,Customer74,P1,15,2012-08-21,2012-08-26
359,IND-2012-104921,2012-07-30,2012-08-04,Customer239,P4,60,2012-10-03,2012-10-03
360,IND-2012-104922,2012-07-30,2012-08-05,Customer40,P3,45,2012-09-19,2012-09-14
361,IND-2012-104923,2012-07-30,2012-08-03,Customer72,P3,45,2012-09-17,2012-09-15
362,SRI-2012-104924,2012-07-31,2012-08-05,Customer375,P2,30,2012-09-04,2012-09-07
363,SRI-2012-104925,2012-07-31,2012-08-06,Customer371,P4,60,2012-10-05,2012-10-08
364,IND-2012-104926,2012-07-31,2012-08-02,Customer126,P3,45,2012-09-16,2012-09-18
365,IND-2012-104927,2012-08-01,2012-08-06,Customer298,P2,30,2012-09-05,2012-08-31
366,IND-2012-104928,2012-08-01,2012-08-05,Customer259,P4,60,2012-10-04,2012-09-30
367,IND-2012-104929,2012-08-01,2012-08-05,Customer282,P4,60,2012-10-04,2012-09-29
368,IND-2012-104930,2012-08-02,2012-08-09,Customer295,P4,60,2012-10-08,2012-10-11
369,IND-2012-104931,2012-08-02,2012-08-11,Customer122,P3,45,2012-09-25,2012-09-28
370,IND-2012-104932,2012-08-02,2012-08-07,Customer288,P2,30,2012-09-06,2012-09-10
371,IND-2012-104933,2012-08-03,2012-08-09,Customer16,P1,15,2012-08-24,2012-08-22
372,IND-2012-104934,2012-08-03,2012-08-05,Customer297,P1,15,2012-08-20,2012-08-16
373,IND-2012-104935,2012-08-03,2012-08-10,Customer65,P3,45,2012-09-24,2012-09-23
374,IND-2012-104936,2012-08-04,2012-08-07,Customer334,P3,45,2012-09-21,2012-09-17
375,IND-2012-104937,2012-08-04,2012-08-10,Customer157,P4,60,2012-10-09,2012-10-04
376,IND-2012-104938,2012-08-04,2012-08-10,Customer331,P1,15,2012-08-25,2012-08-29
377,IND-2012-104939,2012-08-05,2012-08-13,Customer31,P2,30,2012-09-12,2012-09-07
378,IND-2012-104940,2012-08-05,2012-08-13,Customer206,P1,15,2012-08-28,2012-09-02
379,IND-2012-104941,2012-08-05,2012-08-13,Customer251,P1,15,2012-08-28,2012-08-23
380,IND-2012-104942,2012-08-06,2012-08-10,Customer143,P3,45,2012-09-24,2012-09-24
381,IND-2012-104943,2012-08-06,2012-08-14,Customer278,P3,45,2012-09-28,2012-10-03
382,IND-2012-104944,2012-08-06,2012-08-11,Customer171,P4,60,2012-10-10,2012-10-05
383,IND-2012-104945,2012-08-07,2012-08-14,Customer295,P4,60,2012-10-13,2012-10-12
384,SRI-2012-104946,2012-08-07,2012-08-13,Customer346,P2,30,2012-09-12,2012-09-14
385,SRI-2012-104947,2012-08-07,2012-08-15,Customer378,P1,15,2012-08-30,2012-08-29
386,SRI-2012-104948,2012-08-08,2012-08-17,Customer378,P1,15,2012-09-01,2012-09-01
387,SRI-2012-104949,2012-08-08,2012-08-13,Customer384,P4,60,2012-10-12,2012-10-15
388,SRI-2012-104950,2012-08-08,2012-08-11,Customer379,P1,15,2012-08-26,2012-08-23
389,IND-2012-104951,2012-08-09,2012-08-15,Customer323,P2,30,2012-09-14,2012-09-11
390,SRI-2012-104952,2012-08-09,2012-08-17,Customer357,P1,15,2012-09-01,2012-09-02
391,SRI-2012-104953,2012-08-09,2012-08-16,Customer386,P1,15,2012-08-31,2012-08-29
392,IND-2012-104954,2012-08-10,2012-08-16,Customer116,P4,60,2012-10-15,2012-10-18
393,IND-2012-104955,2012-08-10,2012-08-14,Customer329,P3,45,2012-09-28,2012-09-27
394,IND-2012-104956,2012-08-10,2012-08-16,Customer121,P2,30,2012-09-15,2012-09-18
395,IND-2012-104957,2012-08-11,2012-08-14,Customer25,P4,60,2012-10-13,2012-10-16
396,IND-2012-104958,2012-08-11,2012-08-20,Customer320,P4,60,2012-10-19,2012-10-19
397,IND-2012-104959,2012-08-11,2012-08-15,Customer340,P1,15,2012-08-30,2012-08-25
398,IND-2012-104960,2012-08-12,2012-08-15,Customer66,P1,15,2012-08-30,2012-08-28
399,IND-2012-104961,2012-08-12,2012-08-19,Customer242,P3,45,2012-10-03,2012-09-30
400,IND-2012-104962,2012-08-12,2012-08-16,Customer240,P2,30,2012-09-15,2012-09-11
401,IND-2012-104963,2012-08-13,2012-08-19,Customer259,P4,60,2012-10-18,2012-10-20
402,IND-2012-104964,2012-08-13,2012-08-19,Customer100,P4,60,2012-10-18,2012-10-15
403,IND-2012-104965,2012-08-13,2012-08-22,Customer241,P4,60,2012-10-21,2012-10-25
404,IND-2012-104966,2012-08-14,2012-08-24,Customer186,P3,45,2012-10-08,2012-10-04
405,IND-2012-104967,2012-08-14,2012-08-21,Customer10,P2,30,2012-09-20,2012-09-21
406,IND-2012-104968,2012-08-14,2012-08-17,Customer90,P1,15,2012-09-01,2012-08-29
407,IND-2012-104969,2012-08-15,2012-08-19,Customer77,P3,45,2012-10-03,2012-10-06
408,IND-2012-104970,2012-08-15,2012-08-24,Customer201,P3,45,2012-10-08,2012-10-07
409,IND-2012-104971,2012-08-15,2012-08-20,Customer24,P1,15,2012-09-04,2012-09-04
410,IND-2012-104972,2012-08-16,2012-08-19,Customer52,P4,60,2012-10-18,2012-10-19
411,IND-2012-104973,2012-08-16,2012-08-20,Customer294,P1,15,2012-09-04,2012-09-07
412,IND-2012-104974,2012-08-16,2012-08-28,Customer1,P4,60,2012-10-27,2012-10-25
413,IND-2012-104975,2012-08-17,2012-08-21,Customer242,P3,45,2012-10-05,2012-10-04
414,IND-2012-104976,2012-08-17,2012-08-22,Customer256,P1,15,2012-09-06,2012-09-05
415,IND-2012-104977,2012-08-17,2012-08-22,Customer155,P1,15,2012-09-06,2012-09-11
416,IND-2012-104978,2012-08-18,2012-08-24,Customer26,P4,60,2012-10-23,2012-10-27
417,IND-2012-104979,2012-08-18,2012-08-22,Customer93,P2,30,2012-09-21,2012-09-22
418,IND-2012-104980,2012-08-18,2012-08-22,Customer90,P1,15,2012-09-06,2012-09-04
419,IND-2012-104981,2012-08-19,2012-08-24,Customer43,P2,30,2012-09-23,2012-09-25
420,IND-2012-104982,2012-08-19,2012-08-27,Customer78,P3,45,2012-10-11,2012-10-13
421,IND-2012-104983,2012-08-19,2012-08-30,Customer189,P3,45,2012-10-14,2012-10-16
422,IND-2012-104984,2012-08-20,2012-08-25,Customer240,P2,30,2012-09-24,2012-09-22
423,IND-2012-104985,2012-08-20,2012-08-30,Customer171,P4,60,2012-10-29,2012-11-03
424,IND-2012-104986,2012-08-20,2012-08-26,Customer10,P2,30,2012-09-25,2012-09-25
425,IND-2012-104987,2012-08-21,2012-08-27,Customer91,P3,45,2012-10-11,2012-10-12
426,IND-2012-104988,2012-08-21,2012-08-26,Customer302,P4,60,2012-10-25,2012-10-25
427,SRI-2012-104989,2012-08-21,2012-08-29,Customer393,P4,60,2012-10-28,2012-11-01
428,SRI-2012-104990,2012-08-22,2012-08-25,Customer358,P3,45,2012-10-09,2012-10-08
429,IND-2012-104991,2012-08-22,2012-08-27,Customer272,P3,45,2012-10-11,2012-10-15
430,IND-2012-104992,2012-08-22,2012-08-25,Customer335,P3,45,2012-10-09,2012-10-13
431,IND-2012-104993,2012-08-23,2012-08-28,Customer86,P1,15,2012-09-12,2012-09-10
432,IND-2012-104994,2012-08-23,2012-08-28,Customer297,P1,15,2012-09-12,2012-09-08
433,IND-2012-104995,2012-08-23,2012-08-26,Customer162,P2,30,2012-09-25,2012-09-29
434,IND-2012-104996,2012-08-24,2012-08-27,Customer289,P4,60,2012-10-26,2012-10-24
435,IND-2012-104997,2012-08-24,2012-08-27,Customer332,P4,60,2012-10-26,2012-10-27
436,IND-2012-104998,2012-08-24,2012-09-01,Customer48,P1,15,2012-09-16,2012-09-18
437,SRI-2012-104999,2012-08-25,2012-08-29,Customer374,P2,30,2012-09-28,2012-09-27
438,SRI-2012-105000,2012-08-25,2012-09-02,Customer370,P4,60,2012-11-01,2012-10-30
439,IND-2012-105001,2012-08-25,2012-08-31,Customer135,P4,60,2012-10-30,2012-11-02
440,IND-2012-105002,2012-08-26,2012-08-29,Customer220,P2,30,2012-09-28,2012-10-02
441,IND-2012-105003,2012-08-26,2012-09-04,Customer130,P4,60,2012-11-03,2012-11-05
442,IND-2012-105004,2012-08-26,2012-09-03,Customer317,P4,60,2012-11-02,2012-11-05
443,IND-2012-105005,2012-08-27,2012-09-02,Customer288,P2,30,2012-10-02,2012-10-01
444,SRI-2012-105006,2012-08-27,2012-08-30,Customer355,P3,45,2012-10-14,2012-10-18
445,SRI-2012-105007,2012-08-27,2012-08-30,Customer380,P4,60,2012-10-29,2012-11-01
446,IND-2012-105008,2012-08-28,2012-09-01,Customer259,P4,60,2012-10-31,2012-11-03
447,IND-2012-105009,2012-08-28,2012-09-01,Customer230,P1,15,2012-09-16,2012-09-14
448,IND-2012-105010,2012-08-28,2012-09-01,Customer293,P1,15,2012-09-16,2012-09-15
449,IND-2012-105011,2012-08-29,2012-09-02,Customer39,P2,30,2012-10-02,2012-10-04
450,IND-2012-105012,2012-08-29,2012-09-02,Customer276,P1,15,2012-09-17,2012-09-18
451,IND-2012-105013,2012-08-29,2012-09-02,Customer296,P2,30,2012-10-02,2012-10-04
452,IND-2012-105014,2012-08-30,2012-09-01,Customer245,P3,45,2012-10-16,2012-10-16
453,IND-2012-105015,2012-08-30,2012-09-03,Customer203,P4,60,2012-11-02,2012-10-30
454,IND-2012-105016,2012-08-30,2012-09-02,Customer194,P2,30,2012-10-02,2012-10-02
455,IND-2012-105017,2012-08-31,2012-09-07,Customer233,P1,15,2012-09-22,2012-09-20
456,IND-2012-105018,2012-08-31,2012-09-05,Customer173,P3,45,2012-10-20,2012-10-22
457,IND-2012-105019,2012-08-31,2012-09-06,Customer305,P1,15,2012-09-21,2012-09-18
458,IND-2012-105020,2012-09-01,2012-09-05,Customer274,P2,30,2012-10-05,2012-10-09
459,IND-2012-105021,2012-09-01,2012-09-05,Customer163,P3,45,2012-10-20,2012-10-15
460,IND-2012-105022,2012-09-01,2012-09-09,Customer325,P2,30,2012-10-09,2012-10-07
461,IND-2012-105023,2012-09-02,2012-09-07,Customer60,P1,15,2012-09-22,2012-09-17
462,IND-2012-105024,2012-09-02,2012-09-07,Customer125,P4,60,2012-11-06,2012-11-06
463,IND-2012-105025,2012-09-02,2012-09-10,Customer177,P4,60,2012-11-09,2012-11-14
464,IND-2012-105026,2012-09-03,2012-09-09,Customer58,P4,60,2012-11-08,2012-11-07
465,IND-2012-105027,2012-09-03,2012-09-06,Customer243,P4,60,2012-11-05,2012-11-07
466,IND-2012-105028,2012-09-03,2012-09-08,Customer178,P4,60,2012-11-07,2012-11-09
467,IND-2012-105029,2012-09-04,2012-09-11,Customer297,P1,15,2012-09-26,2012-09-23
468,IND-2012-105030,2012-09-04,2012-09-08,Customer38,P1,15,2012-09-23,2012-09-28
469,IND-2012-105031,2012-09-04,2012-09-12,Customer293,P1,15,2012-09-27,2012-10-01
470,IND-2012-105032,2012-09-05,2012-09-09,Customer343,P3,45,2012-10-24,2012-10-23
471,IND-2012-105033,2012-09-05,2012-09-10,Customer300,P2,30,2012-10-10,2012-10-07
472,IND-2012-105034,2012-09-05,2012-09-13,Customer162,P2,30,2012-10-13,2012-10-11
473,IND-2012-105035,2012-09-06,2012-09-17,Customer57,P3,45,2012-11-01,2012-11-01
474,IND-2012-105036,2012-09-06,2012-09-07,Customer264,P3,45,2012-10-22,2012-10-22
475,IND-2012-105037,2012-09-06,2012-09-15,Customer262,P2,30,2012-10-15,2012-10-19
476,SRI-2012-105038,2012-09-07,2012-09-10,Customer355,P3,45,2012-10-25,2012-10-26
477,IND-2012-105039,2012-09-07,2012-09-13,Customer178,P4,60,2012-11-12,2012-11-17
478,IND-2012-105040,2012-09-07,2012-09-12,Customer309,P3,45,2012-10-27,2012-10-27
479,IND-2012-105041,2012-09-08,2012-09-16,Customer333,P4,60,2012-11-15,2012-11-11
480,IND-2012-105042,2012-09-08,2012-09-13,Customer330,P2,30,2012-10-13,2012-10-15
481,IND-2012-105043,2012-09-08,2012-09-18,Customer316,P1,15,2012-10-03,2012-10-01
482,SRI-2012-105044,2012-09-09,2012-09-16,Customer356,P3,45,2012-10-31,2012-10-29
483,IND-2012-105045,2012-09-09,2012-09-12,Customer51,P2,30,2012-10-12,2012-10-14
484,SRI-2012-105046,2012-09-09,2012-09-12,Customer360,P4,60,2012-11-11,2012-11-07
485,SRI-2012-105047,2012-09-10,2012-09-14,Customer383,P4,60,2012-11-13,2012-11-11
486,SRI-2012-105048,2012-09-10,2012-09-12,Customer384,P4,60,2012-11-11,2012-11-13
487,IND-2012-105049,2012-09-10,2012-09-15,Customer24,P1,15,2012-09-30,2012-10-02
488,IND-2012-105050,2012-09-11,2012-09-20,Customer304,P3,45,2012-11-04,2012-11-06
489,IND-2012-105051,2012-09-11,2012-09-18,Customer120,P4,60,2012-11-17,2012-11-21
490,IND-2012-105052,2012-09-11,2012-09-18,Customer277,P2,30,2012-10-18,2012-10-17
491,IND-2012-105053,2012-09-12,2012-09-15,Customer232,P1,15,2012-09-30,2012-09-30
492,IND-2012-105054,2012-09-12,2012-09-19,Customer239,P4,60,2012-11-18,2012-11-23
493,IND-2012-105055,2012-09-12,2012-09-17,Customer199,P3,45,2012-11-01,2012-11-04
494,IND-2012-105056,2012-09-13,2012-09-19,Customer209,P1,15,2012-10-04,2012-10-08
495,IND-2012-105057,2012-09-13,2012-09-18,Customer88,P3,45,2012-11-02,2012-10-28
496,IND-2012-105058,2012-09-13,2012-09-16,Customer27,P4,60,2012-11-15,2012-11-12
497,IND-2012-105059,2012-09-14,2012-09-24,Customer212,P3,45,2012-11-08,2012-11-08
498,IND-2012-105060,2012-09-14,2012-09-19,Customer24,P1,15,2012-10-04,2012-09-30
499,IND-2012-105061,2012-09-14,2012-09-21,Customer38,P1,15,2012-10-06,2012-10-05
500,IND-2012-105062,2012-09-15,2012-09-23,Customer18,P3,45,2012-11-07,2012-11-03
501,IND-2012-105063,2012-09-15,2012-09-25,Customer38,P1,15,2012-10-10,2012-10-09
502,IND-2012-105064,2012-09-15,2012-09-25,Customer299,P3,45,2012-11-09,2012-11-09
503,SRI-2012-105065,2012-09-16,2012-09-23,Customer388,P3,45,2012-11-07,2012-11-08
504,SRI-2012-105066,2012-09-16,2012-09-21,Customer365,P2,30,2012-10-21,2012-10-25
505,SRI-2012-105067,2012-09-16,2012-09-21,Customer373,P1,15,2012-10-06,2012-10-10
506,IND-2012-105068,2012-09-17,2012-09-24,Customer272,P3,45,2012-11-08,2012-11-10
507,SRI-2012-105069,2012-09-17,2012-09-19,Customer378,P1,15,2012-10-04,2012-10-01
508,SRI-2012-105070,2012-09-17,2012-09-25,Customer379,P1,15,2012-10-10,2012-10-15
509,SRI-2012-105071,2012-09-18,2012-09-25,Customer389,P1,15,2012-10-10,2012-10-13
510,IND-2012-105072,2012-09-18,2012-09-26,Customer121,P2,30,2012-10-26,2012-10-22
511,SRI-2012-105073,2012-09-18,2012-09-29,Customer352,P3,45,2012-11-13,2012-11-13
512,SRI-2012-105074,2012-09-19,2012-09-25,Customer389,P1,15,2012-10-10,2012-10-09
513,IND-2012-105075,2012-09-19,2012-09-28,Customer62,P1,15,2012-10-13,2012-10-08
514,IND-2012-105076,2012-09-19,2012-09-25,Customer134,P2,30,2012-10-25,2012-10-25
515,IND-2012-105077,2012-09-20,2012-09-26,Customer59,P3,45,2012-11-10,2012-11-10
516,IND-2012-105078,2012-09-20,2012-09-26,Customer135,P4,60,2012-11-25,2012-11-23
517,IND-2012-105079,2012-09-20,2012-09-26,Customer49,P2,30,2012-10-26,2012-10-25
518,IND-2012-105080,2012-09-21,2012-09-25,Customer1,P4,60,2012-11-24,2012-11-28
519,IND-2012-105081,2012-09-21,2012-09-24,Customer274,P2,30,2012-10-24,2012-10-25
520,IND-2012-105082,2012-09-21,2012-09-24,Customer256,P1,15,2012-10-09,2012-10-12
521,IND-2012-105083,2012-09-22,2012-09-30,Customer257,P4,60,2012-11-29,2012-11-30
522,IND-2012-105084,2012-09-22,2012-09-26,Customer12,P1,15,2012-10-11,2012-10-12
523,IND-2012-105085,2012-09-22,2012-09-30,Customer313,P3,45,2012-11-14,2012-11-11
524,IND-2012-105086,2012-09-23,2012-10-02,Customer196,P3,45,2012-11-16,2012-11-11
525,IND-2012-105087,2012-09-23,2012-09-26,Customer227,P4,60,2012-11-25,2012-11-28
526,SRI-2012-105088,2012-09-23,2012-09-28,Customer374,P2,30,2012-10-28,2012-10-27
527,IND-2012-105089,2012-09-24,2012-09-26,Customer247,P4,60,2012-11-25,2012-11-29
528,IND-2012-105090,2012-09-24,2012-09-30,Customer62,P1,15,2012-10-15,2012-10-17
529,IND-2012-105091,2012-09-24,2012-09-30,Customer326,P4,60,2012-11-29,2012-12-02
530,IND-2012-105092,2012-09-25,2012-09-30,Customer38,P1,15,2012-10-15,2012-10-17
531,IND-2012-105093,2012-09-25,2012-09-30,Customer72,P3,45,2012-11-14,2012-11-12
532,IND-2012-105094,2012-09-25,2012-10-04,Customer302,P4,60,2012-12-03,2012-12-02
533,IND-2012-105095,2012-09-26,2012-10-01,Customer214,P2,30,2012-10-31,2012-10-27
534,IND-2012-105096,2012-09-26,2012-09-28,Customer126,P3,45,2012-11-12,2012-11-08
535,IND-2012-105097,2012-09-26,2012-09-30,Customer18,P3,45,2012-11-14,2012-11-09
536,IND-2012-105098,2012-09-27,2012-09-30,Customer248,P4,60,2012-11-29,2012-11-29
537,IND-2012-105099,2012-09-27,2012-10-01,Customer170,P1,15,2012-10-16,2012-10-20
538,IND-2012-105100,2012-09-27,2012-10-03,Customer110,P2,30,2012-11-02,2012-10-29
539,IND-2012-105101,2012-09-28,2012-10-09,Customer157,P4,60,2012-12-08,2012-12-09
540,IND-2012-105102,2012-09-28,2012-10-01,Customer344,P2,30,2012-10-31,2012-11-02
541,IND-2012-105103,2012-09-28,2012-10-02,Customer61,P4,60,2012-12-01,2012-12-01
542,IND-2012-105104,2012-09-29,2012-10-09,Customer307,P3,45,2012-11-23,2012-11-22
543,IND-2012-105105,2012-09-29,2012-10-02,Customer242,P3,45,2012-11-16,2012-11-14
544,IND-2012-105106,2012-09-29,2012-10-02,Customer73,P2,30,2012-11-01,2012-11-05
545,IND-2012-105107,2012-09-30,2012-10-06,Customer181,P4,60,2012-12-05,2012-12-04
546,IND-2012-105108,2012-09-30,2012-10-04,Customer90,P1,15,2012-10-19,2012-10-17
547,SRI-2012-105109,2012-09-30,2012-10-03,Customer348,P2,30,2012-11-02,2012-11-06
548,SRI-2012-105110,2012-10-01,2012-10-04,Customer384,P4,60,2012-12-03,2012-12-01
549,SRI-2012-105111,2012-10-01,2012-10-05,Customer354,P3,45,2012-11-19,2012-11-24
550,SRI-2012-105112,2012-10-01,2012-10-03,Customer370,P4,60,2012-12-02,2012-12-02
551,IND-2012-105113,2012-10-02,2012-10-10,Customer298,P2,30,2012-11-09,2012-11-09
