Country,Zone,Region,Territory,Product Category,Order Priority,Delivery Mode,Processing Time (days),Financial Year,Financial Month,Qty
India,Southern,Andhra Pradesh,Vijayawada,Air Conditioners,Medium,Rail,2,2012,8,62
India,Central,Chhattisgarh,Bilaspur,Refrigerators,Medium,Rail,0,2012,8,70
India,Eastern,Odisha,Cuttack,Refrigerators,Express,Air,3,2012,8,47
India,Western,Maharashtra,Aurangabad ,Air Conditioners,High,Air,3,2012,8,8
India,Eastern,West Bengal,Siliguri,Air Conditioners,Low,Road,5,2012,8,75
India,Southern,Kerala,Thrissur,Refrigerators,Low,Road,4,2012,8,39
India,Southern,Kerala,Malappuram,Water Dispensers,Express,Air,4,2012,8,22
India,Southern,Karnataka,Mangalore,Air Conditioners,Low,Road,4,2012,8,24
India,Central,Uttar Pradesh,Noida,Refrigerators,High,Air,4,2012,8,79
India,Eastern,Bihar,Darbhanga ,Air Conditioners,High,Air,5,2012,8,67
India,Eastern,West Bengal,Durgapur,Air Coolers,Medium,Rail,0,2012,8,43
India,Southern,Andhra Pradesh,Hyderabad,Air Coolers,High,Air,3,2012,8,65
India,Southern,Andhra Pradesh,Vijayawada,Air Coolers,Low,Road,0,2012,8,25
India,North-Eastern,Assam,Dispur,Air Conditioners,High,Air,2,2012,8,28
India,Eastern,Jharkhand,Jamshedpur,Air Conditioners,High,Air,4,2012,8,47
India,Eastern,Odisha,Bhubaneshwar,Air Coolers,Low,Road,0,2012,8,25
India,Southern,Andhra Pradesh,Visakhapatnam,Water Dispensers,Medium,Rail,1,2012,8,39
India,Northern,Haryana,Panipat ,Air Coolers,High,Air,1,2012,8,48
India,Western,Maharashtra,Solapur,Air Purifiers,High,Air,5,2012,8,40
India,Western,Maharashtra,Pune,Refrigerators,Low,Road,1,2012,8,79
India,Eastern,Odisha,Puri ,Air Conditioners,Medium,Rail,1,2012,8,14
India,Eastern,Odisha,Puri ,Water Dispensers,Low,Road,2,2012,8,19
India,Central,Uttarakhand,Roorkee,Refrigerators,High,Air,5,2012,8,14
India,Southern,Kerala,Kochi,Refrigerators,High,Air,5,2012,8,5
India,Western,Gujarat,Surat,Water Dispensers,High,Air,2,2012,8,55
India,Eastern,Odisha,Cuttack,Air Coolers,Express,Air,1,2012,8,29
India,Northern,Punjab,Ludhiana,Refrigerators,High,Air,1,2012,8,32
India,Central,Chhattisgarh,Bilaspur,Air Conditioners,Express,Air,2,2012,8,44
India,Eastern,West Bengal,Darjiling,Refrigerators,Express,Air,2,2012,8,14
India,Central,Uttar Pradesh,Lucknow,Refrigerators,High,Air,2,2012,8,8
India,North-Eastern,Tripura,Agartala,Refrigerators,Express,Air,1,2012,8,76
India,Southern,Telangana,Nizamabad,Air Conditioners,High,Air,3,2012,8,27
India,Southern,Telangana,Nizamabad,Water Dispensers,High,Air,1,2012,8,62
India,Southern,Karnataka,Belgaum,Air Coolers,Express,Air,5,2012,8,44
India,Southern,Andaman and Nicobar Islands,Port Blair,Air Conditioners,High,Air,4,2012,8,25
India,Eastern,Odisha,Bhubaneshwar,Air Coolers,Low,Road,1,2012,8,74
India,Northern,Haryana,Faridabad,Refrigerators,High,Air,3,2012,9,63
India,Western,Maharashtra,Solapur,Refrigerators,High,Air,2,2012,9,15
India,Central,Uttar Pradesh,Lucknow,Water Dispensers,Medium,Rail,4,2012,9,45
India,Southern,Kerala,Malappuram,Refrigerators,High,Air,4,2012,9,7
India,Western,Maharashtra,Nagpur,Air Coolers,Low,Road,0,2012,9,36
India,Northern,Ladakh,Leh,Water Dispensers,Low,Road,2,2012,9,18
India,Southern,Kerala,Kozhikode,Air Coolers,Medium,Rail,1,2012,9,75
India,Southern,Kerala,Kochi,Refrigerators,Express,Air,2,2012,9,18
India,Northern,Punjab,Jalandhar,Refrigerators,Low,Road,0,2012,9,68
India,Eastern,Jharkhand,Jamshedpur,Air Coolers,Express,Air,4,2012,9,42
India,Southern,Kerala,Kozhikode,Refrigerators,High,Air,2,2012,9,33
India,Northern,Punjab,Ludhiana,Air Coolers,Low,Road,3,2012,9,55
India,Western,Goa,Panjim,Refrigerators,Express,Air,1,2012,9,46
India,Southern,Tamil Nadu,Chennai,Air Coolers,Express,Air,3,2012,9,74
India,Eastern,Odisha,Bhubaneshwar,Refrigerators,High,Air,5,2012,9,35
India,Eastern,West Bengal,Asansol,Air Coolers,Low,Road,5,2012,9,22
India,Western,Gujarat,Surat,Air Conditioners,High,Air,0,2012,9,80
India,Western,Gujarat,Rajkot,Air Coolers,Low,Road,4,2012,9,77
India,Northern,Punjab,Jalandhar,Refrigerators,High,Air,4,2012,9,50
India,Western,Maharashtra,Nashik,Water Dispensers,Medium,Rail,1,2012,9,35
India,Eastern,West Bengal,Durgapur,Air Coolers,Low,Road,5,2012,9,54
India,Western,Gujarat,Gandhinagar,Air Conditioners,Medium,Rail,2,2012,9,19
India,Western,Gujarat,Gandhinagar,Air Conditioners,Low,Road,4,2012,9,35
India,Northern,Jammu and Kashmir,Jammu,Water Dispensers,High,Air,2,2012,9,66
India,Central,Uttar Pradesh,Lucknow,Air Coolers,Express,Air,2,2012,9,30
India,Northern,Himachal Pradesh,Shimla,Air Conditioners,Low,Road,2,2012,9,48
India,Southern,Kerala,Kochi,Water Dispensers,Low,Road,4,2012,9,20
India,Eastern,West Bengal,Asansol,Water Dispensers,Low,Road,2,2012,9,70
India,Eastern,West Bengal,Asansol,Air Coolers,Low,Road,0,2012,9,24
India,Central,Madhya Pradesh,Gwalior,Air Coolers,High,Air,4,2012,9,74
India,Northern,Rajasthan,Jaipur,Air Conditioners,High,Air,2,2012,9,62
India,North-Eastern,Tripura,Agartala,Air Conditioners,Medium,Rail,4,2012,9,63
India,Central,Uttar Pradesh,Kanpur,Air Coolers,Express,Air,3,2012,9,46
India,Western,Maharashtra,Nagpur,Refrigerators,Express,Air,2,2012,9,35
India,Southern,Andhra Pradesh,Vijayawada,Air Conditioners,Medium,Rail,5,2012,9,71
India,Central,Uttar Pradesh,Lucknow,Water Dispensers,High,Air,4,2012,9,26
India,Southern,Kerala,Kozhikode,Air Coolers,Express,Air,5,2012,9,27
India,Western,Gujarat,Surat,Air Coolers,Medium,Rail,4,2012,9,17
India,Southern,Kerala,Kozhikode,Refrigerators,Low,Road,5,2012,9,16
India,Southern,Tamil Nadu,Chennai,Water Dispensers,Medium,Rail,5,2012,9,50
India,Southern,Andhra Pradesh,Hyderabad,Air Coolers,High,Air,4,2012,9,14
India,Western,Gujarat,Gandhinagar,Air Conditioners,Medium,Rail,5,2012,9,58
India,Western,Maharashtra,Nashik,Air Coolers,Low,Road,3,2012,9,59
India,Central,Uttar Pradesh,Noida,Refrigerators,Medium,Rail,3,2012,9,42
India,Northern,Delhi,New Delhi,Air Coolers,High,Air,5,2012,9,38
India,Western,Maharashtra,Pune,Air Coolers,Low,Road,0,2012,9,42
India,Southern,Tamil Nadu,Vellore,Air Conditioners,Low,Road,2,2012,9,58
India,Central,Madhya Pradesh,Bhopal,Refrigerators,Express,Air,2,2012,9,30
India,Northern,Haryana,Faridabad,Air Coolers,Low,Road,0,2012,9,27
India,Southern,Kerala,Thrissur,Refrigerators,Express,Air,0,2012,9,50
India,Southern,Tamil Nadu,Coimbatore,Air Coolers,Low,Road,1,2012,9,40
India,Eastern,West Bengal,Durgapur,Air Coolers,Medium,Rail,2,2012,9,66
India,Central,Uttarakhand,Haridwar,Air Coolers,Express,Air,5,2012,9,19
India,Northern,Himachal Pradesh,Dharmshala,Refrigerators,Low,Road,5,2012,9,59
India,Eastern,Bihar,Patna,Refrigerators,Express,Air,2,2012,9,24
India,North-Eastern,Arunachal Pradesh,Itanagar,Air Conditioners,Express,Air,1,2012,9,6
India,Western,Maharashtra,Nashik,Refrigerators,Low,Road,1,2012,9,22
India,North-Eastern,Arunachal Pradesh,Tawang,Air Coolers,Express,Air,5,2012,9,58
India,Southern,Kerala,Kozhikode,Air Conditioners,High,Air,2,2012,9,7
India,Western,Gujarat,Ahmadabad,Water Dispensers,High,Air,3,2012,9,64
India,Eastern,West Bengal,Durgapur,Air Coolers,Low,Road,4,2012,9,79
India,Southern,Karnataka,Mangalore,Air Conditioners,Medium,Rail,2,2012,9,54
India,Eastern,Bihar,Darbhanga ,Air Coolers,Express,Air,1,2012,9,32
India,Western,Gujarat,Surat,Refrigerators,Express,Air,2,2012,9,44
India,Central,Uttar Pradesh,Lucknow,Refrigerators,Express,Air,2,2012,9,51
India,Central,Chhattisgarh,Bilaspur,Air Coolers,Medium,Rail,2,2012,9,46
India,Northern,Punjab,Ludhiana,Air Purifiers,Low,Road,1,2012,9,46
India,Southern,Tamil Nadu,Chennai,Refrigerators,Low,Road,4,2012,9,65
India,Northern,Chandigarh,Chandigarh,Air Coolers,Express,Air,0,2012,9,58
India,Central,Uttarakhand,Haridwar,Water Dispensers,High,Air,1,2012,9,29
India,Eastern,Odisha,Bhubaneshwar,Refrigerators,Low,Road,4,2012,9,44
India,North-Eastern,Arunachal Pradesh,Itanagar,Refrigerators,High,Air,0,2012,9,62
India,Central,Chhattisgarh,Raipur,Air Coolers,High,Air,2,2012,9,78
India,Eastern,West Bengal,Durgapur,Air Conditioners,Medium,Rail,3,2012,9,25
India,Eastern,Odisha,Cuttack,Air Coolers,High,Air,2,2012,9,5
India,Northern,Rajasthan,Ajmer,Refrigerators,Express,Air,5,2012,10,37
India,Central,Uttar Pradesh,Varanasi,Air Conditioners,Express,Air,3,2012,10,4
India,Eastern,West Bengal,Asansol,Air Conditioners,Low,Road,2,2012,10,36
India,Western,Maharashtra,Solapur,Air Coolers,Low,Road,4,2012,10,48
India,Northern,Delhi,New Delhi,Refrigerators,Medium,Rail,5,2012,10,44
India,Central,Madhya Pradesh,Indore,Refrigerators,Medium,Rail,0,2012,10,15
India,North-Eastern,Arunachal Pradesh,Itanagar,Refrigerators,Express,Air,2,2012,10,29
India,Western,Gujarat,Rajkot,Air Conditioners,Medium,Rail,1,2012,10,22
India,Central,Madhya Pradesh,Bhopal,Air Coolers,High,Air,3,2012,10,25
India,Eastern,West Bengal,Durgapur,Refrigerators,Low,Road,2,2012,10,49
India,Eastern,West Bengal,Durgapur,Air Conditioners,Low,Road,2,2012,10,19
India,Eastern,Jharkhand,Jamshedpur,Refrigerators,Medium,Rail,0,2012,10,67
India,Southern,Telangana,Warangal,Air Coolers,High,Air,0,2012,10,9
India,Northern,Delhi,New Delhi,Air Coolers,Medium,Rail,1,2012,10,37
India,Southern,Karnataka,Belgaum,Air Conditioners,Medium,Rail,4,2012,10,38
India,Western,Gujarat,Surat,Refrigerators,Low,Road,4,2012,10,52
India,Western,Gujarat,Vadodara,Air Coolers,Medium,Rail,2,2012,10,78
India,Central,Chhattisgarh,Bilaspur,Air Coolers,Low,Road,5,2012,10,11
India,Northern,Rajasthan,Jodhpur,Air Purifiers,Express,Air,0,2012,10,13
India,Central,Uttarakhand,Roorkee,Refrigerators,Express,Air,4,2012,10,24
India,Central,Uttar Pradesh,Varanasi,Refrigerators,Express,Air,5,2012,10,8
India,Northern,Jammu and Kashmir,Jammu,Air Purifiers,Express,Air,5,2012,10,28
India,Western,Gujarat,Surat,Air Coolers,Low,Road,1,2012,10,29
India,Southern,Kerala,Kochi,Air Coolers,Medium,Rail,1,2012,10,53
India,Southern,Karnataka,Bengaluru,Water Dispensers,Medium,Rail,1,2012,10,51
India,Northern,Haryana,Sonipat,Air Coolers,Medium,Rail,4,2012,10,6
India,Eastern,West Bengal,Kolkata,Air Coolers,Low,Road,5,2012,10,66
India,Western,Gujarat,Gandhinagar,Refrigerators,High,Air,5,2012,10,74
India,North-Eastern,Tripura,Agartala,Refrigerators,Medium,Rail,2,2012,10,62
India,Southern,Puducherry,Puducherry,Air Purifiers,Low,Road,1,2012,10,42
India,Southern,Tamil Nadu,Chennai,Air Coolers,Express,Air,1,2012,10,23
India,Northern,Himachal Pradesh,Shimla,Air Coolers,Express,Air,1,2012,10,22
India,Central,Chhattisgarh,Bilaspur,Water Dispensers,Low,Road,1,2012,10,74
India,Southern,Kerala,Kozhikode,Refrigerators,Express,Air,0,2012,10,54
India,Southern,Kerala,Thrissur,Refrigerators,Medium,Rail,3,2012,10,56
India,Central,Chhattisgarh,Bilaspur,Refrigerators,Express,Air,5,2012,10,42
India,Eastern,Jharkhand,Jamshedpur,Refrigerators,Low,Road,3,2012,10,69
India,Eastern,Bihar,Darbhanga ,Refrigerators,Medium,Rail,2,2012,10,78
India,Northern,Rajasthan,Ajmer,Air Purifiers,High,Air,2,2012,10,76
India,Western,Dadra and Nagar Haveli and Daman and Diu,Daman,Air Purifiers,Medium,Rail,3,2012,10,30
India,Western,Maharashtra,Nashik,Air Coolers,High,Air,3,2012,10,38
India,North-Eastern,Tripura,Agartala,Air Conditioners,Medium,Rail,5,2012,10,26
India,Northern,Ladakh,Leh,Water Dispensers,Express,Air,5,2012,10,74
India,Southern,Kerala,Kochi,Air Coolers,Medium,Rail,3,2012,10,79
India,Southern,Tamil Nadu,Chennai,Air Coolers,Low,Road,1,2012,10,75
India,Southern,Karnataka,Mangalore,Air Conditioners,Medium,Rail,5,2012,10,31
India,Southern,Karnataka,Mangalore,Air Coolers,Medium,Rail,3,2012,10,62
India,Southern,Tamil Nadu,Vellore,Refrigerators,Low,Road,0,2012,10,55
India,Southern,Kerala,Kozhikode,Air Purifiers,High,Air,0,2012,10,78
India,Southern,Kerala,Thrissur,Refrigerators,Medium,Rail,5,2012,10,65
India,Eastern,West Bengal,Asansol,Refrigerators,Medium,Rail,1,2012,10,78
India,Southern,Karnataka,Hubli,Air Conditioners,Low,Road,0,2012,10,52
India,Eastern,Bihar,Gaya,Air Coolers,Express,Air,0,2012,10,10
India,Western,Gujarat,Rajkot,Water Dispensers,High,Air,5,2012,10,66
India,North-Eastern,Assam,Dispur,Water Dispensers,Express,Air,0,2012,10,60
India,North-Eastern,Mizoram,Aizawl,Air Conditioners,Low,Road,3,2012,10,78
India,Northern,Jammu and Kashmir,Srinagar ,Water Dispensers,High,Air,5,2012,10,20
India,Western,Maharashtra,Nashik,Air Conditioners,Medium,Rail,5,2012,10,11
India,North-Eastern,Assam,Guwahati,Water Dispensers,Low,Road,0,2012,10,31
India,Southern,Tamil Nadu,Chennai,Air Coolers,Medium,Rail,5,2012,10,23
India,Eastern,Bihar,Darbhanga ,Water Dispensers,Low,Road,3,2012,10,34
India,Eastern,West Bengal,Asansol,Air Conditioners,Low,Road,3,2012,10,11
India,Eastern,Odisha,Puri ,Refrigerators,Medium,Rail,3,2012,10,58
India,Eastern,West Bengal,Asansol,Refrigerators,Express,Air,4,2012,10,51
India,Central,Uttar Pradesh,Noida,Air Coolers,Low,Road,4,2012,10,21
India,North-Eastern,Arunachal Pradesh,Tawang,Water Dispensers,High,Air,3,2012,10,36
India,Southern,Kerala,Kochi,Air Conditioners,High,Air,5,2012,10,34
India,Northern,Rajasthan,Ajmer,Water Dispensers,Low,Road,0,2012,10,14
India,Southern,Tamil Nadu,Vellore,Air Coolers,Low,Road,3,2012,10,66
India,Eastern,West Bengal,Durgapur,Refrigerators,High,Air,2,2012,10,71
India,Southern,Kerala,Malappuram,Water Dispensers,Medium,Rail,0,2012,10,53
India,Central,Madhya Pradesh,Jabalpur,Air Coolers,Low,Road,4,2012,10,19
India,Northern,Chandigarh,Chandigarh,Refrigerators,Low,Road,2,2012,10,66
India,Western,Goa,Panjim,Refrigerators,Medium,Rail,5,2012,10,15
India,Central,Uttar Pradesh,Kanpur,Water Dispensers,Medium,Rail,1,2012,10,47
India,Northern,Rajasthan,Jodhpur,Refrigerators,Low,Road,3,2012,11,37
India,Central,Uttar Pradesh,Noida,Air Coolers,Low,Road,4,2012,11,5
India,Southern,Kerala,Malappuram,Air Coolers,High,Air,2,2012,11,13
India,Southern,Andhra Pradesh,Vijayawada,Refrigerators,Low,Road,4,2012,11,22
India,Central,Uttar Pradesh,Kanpur,Air Coolers,High,Air,5,2012,11,72
India,Western,Maharashtra,Pune,Air Coolers,Express,Air,0,2012,11,28
India,Southern,Telangana,Warangal,Air Conditioners,Low,Road,5,2012,11,73
India,Southern,Kerala,Thiruvananthapuram,Air Conditioners,High,Air,3,2012,11,42
India,Central,Uttarakhand,Dehradun,Water Dispensers,Low,Road,0,2012,11,8
India,North-Eastern,Assam,Guwahati,Water Dispensers,Express,Air,5,2012,11,38
India,Eastern,Odisha,Cuttack,Air Coolers,Medium,Rail,5,2012,11,71
India,Central,Madhya Pradesh,Bhopal,Air Coolers,Low,Road,0,2012,11,48
India,Western,Gujarat,Surat,Water Dispensers,Medium,Rail,1,2012,11,20
India,Northern,Punjab,Patiala ,Air Conditioners,Express,Air,0,2012,11,78
India,Southern,Andhra Pradesh,Visakhapatnam,Air Conditioners,Express,Air,0,2012,11,47
India,North-Eastern,Mizoram,Aizawl,Air Coolers,Medium,Rail,2,2012,11,46
India,Northern,Haryana,Panipat ,Air Conditioners,High,Air,0,2012,11,22
India,Eastern,Odisha,Cuttack,Refrigerators,High,Air,3,2012,11,61
India,Southern,Kerala,Malappuram,Refrigerators,Express,Air,5,2012,11,47
India,Southern,Tamil Nadu,Chennai,Refrigerators,Express,Air,0,2012,11,34
India,Northern,Jammu and Kashmir,Jammu,Air Purifiers,Low,Road,0,2012,11,59
India,Northern,Punjab,Jalandhar,Water Dispensers,Low,Road,3,2012,11,46
India,Northern,Punjab,Ludhiana,Refrigerators,Express,Air,0,2012,11,60
India,Central,Uttar Pradesh,Agra ,Air Conditioners,Low,Road,1,2012,11,70
India,Eastern,Bihar,Darbhanga ,Refrigerators,High,Air,2,2012,11,70
India,North-Eastern,Arunachal Pradesh,Itanagar,Refrigerators,High,Air,3,2012,11,11
India,Western,Dadra and Nagar Haveli and Daman and Diu,Daman,Water Dispensers,Medium,Rail,5,2012,11,79
India,Western,Maharashtra,Nagpur,Air Conditioners,High,Air,3,2012,11,31
India,North-Eastern,Arunachal Pradesh,Tawang,Air Conditioners,Low,Road,5,2012,11,46
India,Northern,Ladakh,Leh,Air Purifiers,Express,Air,0,2012,11,47
India,Northern,Delhi,New Delhi,Water Dispensers,Low,Road,5,2012,11,8
India,Eastern,Jharkhand,Jamshedpur,Air Purifiers,High,Air,2,2012,11,77
India,Northern,Jammu and Kashmir,Jammu,Water Dispensers,High,Air,1,2012,11,34
India,Central,Uttar Pradesh,Allahabad,Air Purifiers,Low,Road,3,2012,11,78
India,Southern,Karnataka,Mysore,Air Conditioners,Low,Road,3,2012,11,18
India,Southern,Karnataka,Mysore,Refrigerators,Low,Road,2,2012,11,25
India,Southern,Kerala,Kochi,Refrigerators,Express,Air,0,2012,11,25
India,Southern,Karnataka,Belgaum,Air Conditioners,Low,Road,3,2012,11,51
India,Southern,Andhra Pradesh,Tirupati,Air Coolers,Express,Air,0,2012,11,18
India,Western,Maharashtra,Pune,Air Conditioners,Low,Road,0,2012,11,42
India,Central,Uttarakhand,Haridwar,Air Conditioners,Medium,Rail,4,2012,11,7
India,Eastern,Bihar,Patna,Air Conditioners,Express,Air,3,2012,11,66
India,Southern,Karnataka,Mangalore,Water Dispensers,Medium,Rail,2,2012,11,73
India,Southern,Karnataka,Mysore,Air Purifiers,High,Air,4,2012,11,45
India,Western,Maharashtra,Nashik,Water Dispensers,Low,Road,3,2012,11,35
India,Western,Dadra and Nagar Haveli and Daman and Diu,Daman,Air Coolers,Express,Air,4,2012,11,52
India,Northern,Himachal Pradesh,Shimla,Air Coolers,High,Air,5,2012,11,56
India,Central,Madhya Pradesh,Indore,Refrigerators,Medium,Rail,2,2012,11,8
India,Northern,Haryana,Faridabad,Air Conditioners,Medium,Rail,0,2012,11,56
India,Central,Madhya Pradesh,Indore,Water Dispensers,High,Air,2,2012,11,45
India,Central,Uttar Pradesh,Agra ,Air Conditioners,Express,Air,3,2012,11,60
India,Northern,Punjab,Ludhiana,Air Conditioners,Low,Road,5,2012,11,43
India,Eastern,West Bengal,Kolkata,Air Coolers,Low,Road,1,2012,11,18
India,North-Eastern,Tripura,Agartala,Refrigerators,Low,Road,5,2012,11,80
India,Western,Gujarat,Gandhinagar,Air Conditioners,High,Air,1,2012,11,27
India,Southern,Karnataka,Bengaluru,Air Coolers,Express,Air,0,2012,11,6
India,Western,Gujarat,Gandhinagar,Air Conditioners,Medium,Rail,3,2012,11,52
India,Southern,Andhra Pradesh,Tirupati,Refrigerators,High,Air,2,2012,11,78
India,Central,Uttarakhand,Roorkee,Refrigerators,Medium,Rail,5,2012,11,5
India,Central,Uttar Pradesh,Varanasi,Air Conditioners,Medium,Rail,4,2012,11,23
India,Central,Uttar Pradesh,Noida,Water Dispensers,Low,Road,3,2012,11,24
India,Central,Uttar Pradesh,Noida,Air Conditioners,High,Air,3,2012,11,28
India,Central,Uttarakhand,Roorkee,Air Conditioners,High,Air,4,2012,11,4
India,Southern,Karnataka,Mangalore,Air Purifiers,High,Air,5,2012,11,12
India,Southern,Kerala,Thrissur,Refrigerators,Low,Road,2,2012,11,4
India,Central,Uttar Pradesh,Kanpur,Air Conditioners,Medium,Rail,2,2012,11,56
India,North-Eastern,Assam,Guwahati,Air Coolers,Low,Road,3,2012,11,67
India,Central,Uttarakhand,Roorkee,Air Conditioners,High,Air,4,2012,11,51
India,North-Eastern,Nagaland,Kohima,Air Conditioners,Low,Road,2,2012,11,42
India,Northern,Rajasthan,Bikaner,Air Conditioners,Medium,Rail,5,2012,11,65
India,Western,Maharashtra,Solapur,Air Conditioners,Low,Road,5,2012,11,32
India,Western,Maharashtra,Nagpur,Air Coolers,Medium,Rail,4,2012,11,49
India,North-Eastern,Assam,Guwahati,Water Dispensers,Low,Road,0,2012,11,23
India,Southern,Kerala,Kochi,Air Coolers,Express,Air,5,2012,11,26
India,Eastern,Jharkhand,Ranchi,Air Coolers,Medium,Rail,0,2012,11,33
India,North-Eastern,Assam,Guwahati,Refrigerators,Low,Road,1,2012,11,30
India,Eastern,Odisha,Rourkela,Air Purifiers,Low,Road,1,2012,11,14
India,Northern,Jammu and Kashmir,Jammu,Air Coolers,Medium,Rail,4,2012,11,9
India,Western,Gujarat,Vadodara,Refrigerators,Low,Road,2,2012,11,47
India,North-Eastern,Nagaland,Kohima,Air Conditioners,High,Air,3,2012,11,48
India,Eastern,West Bengal,Durgapur,Air Purifiers,Express,Air,3,2012,11,5
India,Northern,Rajasthan,Jodhpur,Refrigerators,Low,Road,1,2012,11,71
India,Northern,Haryana,Faridabad,Air Purifiers,High,Air,1,2012,12,60
India,Eastern,Bihar,Darbhanga ,Refrigerators,Medium,Rail,0,2012,12,38
India,Central,Uttarakhand,Roorkee,Air Conditioners,Express,Air,2,2012,12,14
India,Central,Uttar Pradesh,Kanpur,Refrigerators,Medium,Rail,4,2012,12,26
India,Northern,Rajasthan,Bikaner,Refrigerators,Low,Road,4,2012,12,6
India,Central,Uttar Pradesh,Agra ,Air Conditioners,Express,Air,5,2012,12,21
India,Western,Maharashtra,Solapur,Water Dispensers,Low,Road,4,2012,12,41
India,Eastern,West Bengal,Darjiling,Air Coolers,Express,Air,3,2012,12,69
India,Southern,Karnataka,Belgaum,Water Dispensers,Medium,Rail,0,2012,12,6
India,Western,Maharashtra,Nashik,Air Conditioners,Low,Road,1,2012,12,54
India,Western,Maharashtra,Aurangabad ,Air Coolers,Express,Air,3,2012,12,76
India,Central,Madhya Pradesh,Bhopal,Air Coolers,Express,Air,2,2012,12,70
India,Western,Maharashtra,Nashik,Refrigerators,Express,Air,5,2012,12,62
India,Northern,Haryana,Gurgaon,Air Coolers,Medium,Rail,4,2012,12,74
India,North-Eastern,Meghalaya,Shillong,Water Dispensers,Express,Air,4,2012,12,78
India,Western,Goa,Panjim,Air Coolers,Medium,Rail,1,2012,12,32
India,Central,Uttar Pradesh,Kanpur,Refrigerators,Medium,Rail,0,2012,12,16
India,Central,Madhya Pradesh,Indore,Refrigerators,Low,Road,5,2012,12,62
India,Western,Maharashtra,Solapur,Air Conditioners,Express,Air,5,2012,12,20
India,North-Eastern,Arunachal Pradesh,Itanagar,Refrigerators,Express,Air,4,2012,12,37
India,Central,Uttar Pradesh,Lucknow,Air Conditioners,Low,Road,3,2012,12,74
India,Western,Gujarat,Vadodara,Air Coolers,Low,Road,5,2012,12,36
India,Central,Uttarakhand,Roorkee,Refrigerators,Express,Air,0,2012,12,28
India,Northern,Haryana,Faridabad,Air Conditioners,Medium,Rail,4,2012,12,64
India,Southern,Karnataka,Mysore,Air Coolers,Medium,Rail,4,2012,12,25
India,Western,Maharashtra,Aurangabad ,Refrigerators,Medium,Rail,3,2012,12,63
India,Southern,Kerala,Thrissur,Air Conditioners,High,Air,2,2012,12,80
India,Central,Uttar Pradesh,Allahabad,Air Conditioners,High,Air,0,2012,12,47
